,commenter,comments,publishedAt,totalReplyCount
2746,Carol Santos,HEY,2023-10-19T00:32:31Z,0
2747,Alexis Hipolito,First,2023-10-19T00:32:31Z,0
2748,Abraham,❤️❤️❤️❤️❤️,2023-10-19T00:32:31Z,0
2749,yasmin,AMO,2023-10-19T00:32:31Z,0
2750,Antonio Siqueira,FONALMWNTE,2023-10-19T00:32:31Z,0
2751,Raissice,AAAAAAAAAAAAAAAAA,2023-10-19T00:32:31Z,0
2752,Chloe Wu,"Holy shit , let's gooo Taylor",2023-10-19T00:32:30Z,0
2753,Nathaly bau,Quede,2023-10-19T00:32:30Z,0
2754,lua galan,Te amooo,2023-10-19T00:32:30Z,0
2755,sedra frehat,WHAT'S HAPPENING???!!,2023-10-19T00:32:30Z,0
2756,yamilette. mera,I love 🥹💗,2023-10-19T00:32:30Z,0
2757,Blythe Funke,❤❤❤❤,2023-10-19T00:32:30Z,0
2758,Maria Fernanda Plaza Hernandez,❤❤❤,2023-10-19T00:32:30Z,0
2759,Mony13,Pero ya acabó el summer reina,2023-10-19T00:32:30Z,0
2760,Shar Cookie,LOVE YOU,2023-10-19T00:32:30Z,0
2761,Dan Campos,YESSSSSS QUEEEEEN,2023-10-19T00:32:30Z,0
2762,𖤐 ,TE AMO TAYLOR,2023-10-19T00:32:30Z,0
2763,Lance Marcellana,Ohhh here we gooo remixes are outgt,2023-10-19T00:32:29Z,0
2764,Tessa Ford,Ahhhh,2023-10-19T00:32:29Z,0
2765,Patricia Juarez,Any thing we ask of her shall be 😂 🫶🫶🫶,2023-10-19T00:32:29Z,0
2766,Denis Espitia,😍🫶🏻🫶🏻🫶🏻,2023-10-19T00:32:29Z,0
2767,alexander,YES MOTHER SECURE THAT #1,2023-10-19T00:32:28Z,0
2768,Juan Jaimes,EEEXCUSE ME!?!??!?!!,2023-10-19T00:32:29Z,0
2769,Luana Vieira,"FINALMENTEEEEEEE
VEM 1 na hot 100",2023-10-19T00:32:28Z,1
2770,kaitlin,OMGG,2023-10-19T00:32:28Z,0
2771,Shayana Silwal,Love it,2023-10-19T00:32:28Z,0
2772,juniper,GET CRUEL SUMMER TO NUMBER ONE,2023-10-19T00:32:28Z,0
2773,Jael Medina,Hello Taylor!,2023-10-19T00:32:28Z,0
2774,lau,"nadie necesita estos remix mamita, larga un mv",2023-10-19T00:32:28Z,0
2775,cutie21xx,WHAT IS THIS MOTHER!!!!! OMG!!!,2023-10-19T00:32:28Z,0
2776,AestheticallyElise,🎉🎉🎉,2023-10-19T00:32:28Z,0
2777,Twining And Trending,Love you<3,2023-10-19T00:32:28Z,0
2778,Jaxmrh13,💜💜,2023-10-19T00:32:28Z,0
2779,Filipe,Taylor????,2023-10-19T00:32:28Z,0
2780,Raisa Farooqui,❤,2023-10-19T00:32:28Z,0
2781,leandro dioso,WE ARE SECURING THAT #1 YALL,2023-10-19T00:32:27Z,0
2782,mar,CHILE NEVER FORGET,2023-10-19T00:32:28Z,0
2783,Vale Diaz,❤❤❤,2023-10-19T00:32:27Z,0
2784,TrKlc (Slayer),El momento mas random para subir un videoclip:,2023-10-19T00:32:28Z,0
2785,Hannahja14,HII,2023-10-19T00:32:27Z,0
2786,Carbon Hippo,Nice!,2023-10-19T00:32:27Z,0
2787,Marc Tenebro,❤❤,2023-10-19T00:32:27Z,0
2788,Nazmun Naher Naheen,WOW!,2023-10-19T00:32:27Z,0
2789,BxrryBloom,STOP IT,2023-10-19T00:32:27Z,0
2790,nad,quefue,2023-10-19T00:32:26Z,0
2791,Diana Carrera,ok????,2023-10-19T00:32:26Z,0
2792,Abigail,Love you Taylor for infinity,2023-10-19T00:32:26Z,0
2793,Jayden Sanders,"Hi Taylor,",2023-10-19T00:32:26Z,0
2794,maria silva,🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,2023-10-19T00:32:26Z,0
2795,Mutiasari Faturochmi,wow,2023-10-19T00:32:25Z,0
2796,Jade,WEEEEEY MI CANCIÓNNNN,2023-10-19T00:32:25Z,0
2797,🌱De la Huerta a la Mesa🌱,Siiiiiiiiii❤❤❤❤❤❤❤❤❤❤,2023-10-19T00:32:25Z,0
2798,ImNeverCool,Mother is Mothering,2023-10-19T00:32:25Z,0
2799,Maizy since Starling,A remix??????? ❤❤❤❤❤,2023-10-19T00:32:25Z,0
2800,Nohe,Que es esto que paso no entiendo,2023-10-19T00:32:25Z,0
2801,Gladys Mae Licaros,Hi Queen Tay,2023-10-19T00:32:25Z,0
2802,scream bitch,yesss,2023-10-19T00:32:25Z,0
2803,•swiftieforlife•,WE LOVE IT TAY TAY,2023-10-19T00:32:25Z,0
2804,Kian Angel,✨✨✨,2023-10-19T00:32:25Z,0
2805,Dan,SHE'S MOVING,2023-10-19T00:32:25Z,0
2806,Alex ,INCREDIBLE MASTERPIECE LOVE IT YOU ARE AMAZING TAYLOR,2023-10-19T00:32:25Z,0
2807,Tayslover🪩🩵,OMG,2023-10-19T00:32:25Z,0
2808,toaster,mom what,2023-10-19T00:32:25Z,0
2809,Caroline in Wonderland,OMG HIII😊,2023-10-19T00:32:24Z,0
2810,cristiny,Aí mulher,2023-10-19T00:32:24Z,0
2811,Luján Libardi,AMOOO TE AMOO TAYY ❤❤❤❤,2023-10-19T00:32:24Z,0
2812,valll,I love it,2023-10-19T00:32:24Z,0
2813,Vale,AMOO,2023-10-19T00:32:24Z,0
2814,mer!?,mi rolita,2023-10-19T00:32:24Z,0
2815,Paola Nicole,omg.,2023-10-19T00:32:24Z,0
2816,Angel Mendez,I LOVE THIS,2023-10-19T00:32:24Z,0
2817,Doris,Notification scared me,2023-10-19T00:32:24Z,0
2818,K.,2 SECONDS IN AND I LOVE ITZ,2023-10-19T00:32:24Z,0
2819,Olivia Leighly,Earlyyyyy,2023-10-19T00:32:24Z,0
2820,jenny jardinero,Omg!!,2023-10-19T00:32:24Z,0
2821,Zippy McFly,OMGMMM,2023-10-19T00:32:23Z,0
2822,Swifty4ever13,Taylor Swift I'd slay,2023-10-19T00:32:23Z,1
2823,random🪩mirrorball,YESS TAYLOR YES,2023-10-19T00:32:23Z,0
2824,Sophie ,NEVR CLICKED FASTER,2023-10-19T00:32:23Z,0
2825,Mikey,TAYLOR OMG,2023-10-19T00:32:23Z,0
2826,Finn Day,Omg😭,2023-10-19T00:32:23Z,0
2827,Cata Longo,Que,2023-10-19T00:32:23Z,0
2828,Old cardigan,THANK U QUEEN,2023-10-19T00:32:23Z,0
2829,Anita Ramirez,❤❤❤❤,2023-10-19T00:32:23Z,0
2830,Ivon,HELLO????,2023-10-19T00:32:23Z,0
2831,aly,TAYLOR,2023-10-19T00:32:23Z,0
2832,avani a,ILY,2023-10-19T00:32:22Z,0
2833,SimplyAlly🧡,Oh my goodness Mother it’s a masterpiece 😭💜💜💜,2023-10-19T00:32:22Z,0
2834,scrlettXOXO💋,MUSIC INDUSTRY,2023-10-19T00:32:22Z,0
2835,CozzieYT,ILY❤❤,2023-10-19T00:32:22Z,0
2836,stefanie thomas,AHHHHHHHH,2023-10-19T00:32:22Z,0
2837,Brady,Hahahaha she wants that number 1 I love ot,2023-10-19T00:32:22Z,0
2838,emma,this is so fun omg,2023-10-19T00:32:22Z,0
2839,hshsbbzhzjamakak,OMGGG,2023-10-19T00:32:22Z,0
2840,SwiftLover_1313,YASS,2023-10-19T00:32:22Z,0
2841,David Loyola Poot,Taylorrr,2023-10-19T00:32:21Z,0
2842,Santiago Pleitez,YESSS,2023-10-19T00:32:22Z,0
2843,Ava Conley,TAYLOR ILY,2023-10-19T00:32:21Z,0
2844,brinlee👹,SLAY,2023-10-19T00:32:21Z,0
2845,1redchar,OMGG,2023-10-19T00:32:21Z,0
2846,josias Palomares,YESSS SHE LISTENED TO US,2023-10-19T00:32:21Z,0
2847,Aline TS,Hi Taylor ❤,2023-10-19T00:32:21Z,0
2848,Felipe Muñoz,Ella en verdad quiere ese numero 1 jaja la amo,2023-10-19T00:32:20Z,0
2849,Bailey,Yessssss,2023-10-19T00:32:21Z,0
2850,Karina Selene,OMG,2023-10-19T00:32:21Z,0
2851,victoria jauregui,Omg taylor,2023-10-19T00:32:21Z,0
2852,valen abalos toledo,QQQQ,2023-10-19T00:32:21Z,0
2853,addie,OMG TAYLOR I LOVE YOU AND I LOVE IT,2023-10-19T00:32:20Z,0
2854,Lacey Beamer,HELLO?,2023-10-19T00:32:20Z,0
2855,yo :),Love You taylor,2023-10-19T00:32:20Z,0
2856,K MC,omg,2023-10-19T00:32:20Z,0
2857,julia 🫶,TAYLOR WHAT IS THIS,2023-10-19T00:32:20Z,0
2858,Creature Kingdom,I love it!,2023-10-19T00:32:20Z,0
2859,Eden Taylor’s Version,OMG NO WAY,2023-10-19T00:32:20Z,0
2860,Why,Love,2023-10-19T00:32:20Z,0
2861,pato inteligente,MEU DEUS,2023-10-19T00:32:20Z,0
2862,Pablo Orellana,😮😮😮😮😮😮😮,2023-10-19T00:32:20Z,0
2863,Jariela Solorzano,😊😊😊😊,2023-10-19T00:32:19Z,0
2864,Jenna,taylor I love u but 😭,2023-10-19T00:32:19Z,0
2865,Alejandra Rivas,que es esto tay,2023-10-19T00:32:19Z,0
2866,kenzduh-,ONGGG GIRL,2023-10-19T00:32:19Z,0
2867,swiftie22,I love you so much Queen❤❤❤,2023-10-19T00:32:19Z,0
2868,HUSSEIN QAIS,😍,2023-10-19T00:32:18Z,0
2869,Space Shorts,HEYYYYY,2023-10-19T00:32:18Z,0
2870,Mpumelelo Vimbayo,I am here early.❤️,2023-10-19T00:32:18Z,0
2871,Thais Alves,❤,2023-10-19T00:32:18Z,0
2872,QUGMO,Oh wow she's actually promoting Cruel Summer. Coming for that #1! ✨,2023-10-19T00:32:17Z,10
2873,Kiel Dolar,I LOVE IT MOM,2023-10-19T00:32:17Z,0
2874,theyluvnoa,OMG WHAT IS HAPPENING,2023-10-19T00:32:17Z,0
2875,Annie Delorme,Thank you Taylor. In the dayc of my birthday,2023-10-19T00:32:17Z,0
2876,Marble Mars,Love it 🥰,2023-10-19T00:32:17Z,0
2877,Nathaniel Gueco,I love it!!❤,2023-10-19T00:32:17Z,0
2878,Peanut & Sophia,MOTHERR,2023-10-19T00:32:17Z,0
2879,Taylor’s Version,"Ahhhhhhh who went to the movie
👇",2023-10-19T00:32:17Z,0
2880,Olivia Conway,TAYLOR HIIII I LOVE YOU SO MUCH ❤,2023-10-19T00:32:17Z,0
2881,Uliana Taylor’s version,WHAT,2023-10-19T00:32:16Z,0
2882,You Know,Yes!!!! 😊,2023-10-19T00:32:16Z,0
2883,FL,Hello,2023-10-19T00:32:16Z,0
2884,loyhea,OH MOTHER I KNEW YOU WOULDN'T LEAVE US DOWN,2023-10-19T00:32:16Z,0
2885,Little pop,❤❤❤,2023-10-19T00:32:16Z,0
2886,sweetheart,I LOVE YOU❤,2023-10-19T00:32:16Z,0
2887,Duda armada,Omg,2023-10-19T00:32:16Z,0
2888,male de Melchori,OMGGGG ITS AMAZING,2023-10-19T00:32:16Z,0
2889,Tabitha Dickson,Oh this is a whole vibe,2023-10-19T00:32:16Z,0
2890,Mariana Silveira,até que enfim acordou pelo um né mãe,2023-10-19T00:32:16Z,0
2891,Kledson Eduardo,Tayloooooor,2023-10-19T00:32:16Z,0
2892,NO ONE EVER SHUTS UP,WHAT IS HAPPENING,2023-10-19T00:32:15Z,0
2893,González Escobar Gesemani,Y love you,2023-10-19T00:32:15Z,0
2894,AJ Hahn,WHAT,2023-10-19T00:32:15Z,0
2895,Lis Mat,Ora?,2023-10-19T00:32:15Z,0
2896,fpim,que isso aqui,2023-10-19T00:32:15Z,0
2897,Jael Medina,🎉🎉🎉🎉🎉,2023-10-19T00:32:15Z,0
2898,💚Simple But Effective💙-fanaccount1D,TAYLOR I LOVE U,2023-10-19T00:32:14Z,0
2899,emma,FINALLY HER TEAM’S MOVING 😭,2023-10-19T00:32:14Z,0
2900,Sanad Dababneh,Okay miss taylor,2023-10-19T00:32:14Z,0
2901,delta,Uh💀,2023-10-19T00:32:14Z,0
2902,Jewel ,Ms,2023-10-19T00:32:13Z,0
2903,I’m tired…💤 (Taylor’s version),OMg,2023-10-19T00:32:14Z,0
2904,Afiqah MJ,I Is shopck,2023-10-19T00:32:13Z,0
2905,Alejandra Barrientos,Nice,2023-10-19T00:32:13Z,0
2906,Jhonn El José,Slay,2023-10-19T00:32:13Z,0
2907,Aguin,Aaaaaaaaaaaaah,2023-10-19T00:32:13Z,0
2908,Jeferson Ramos,TAYLOR EU TE AMOOOO,2023-10-19T00:32:13Z,0
2909,marxinaa,cruel summer needs a music video💜,2023-10-19T00:32:12Z,2
2910,vecnussy,HI QUEEN ❤❤❤,2023-10-19T00:32:12Z,0
2911,Filipe,😮,2023-10-19T00:32:12Z,0
2912,Lia Lima,essa vagabunda quase me mata do coração?,2023-10-19T00:32:12Z,0
2913,wejdan,Loveee u,2023-10-19T00:32:12Z,0
2914,ju lisboa,WHAT,2023-10-19T00:32:12Z,0
2915,Kevin,FINALLY,2023-10-19T00:32:11Z,0
2916,The life of Chido,TAYLOR WHST ARE YOU DOINGGG,2023-10-19T00:32:11Z,0
2917,Audios4u,She really never disappoints! 🩷🤍🩵,2023-10-19T00:34:49Z,0
2918,Angel Mendez,QUEENNNN,2023-10-19T00:32:11Z,0
2919,FasterMel,I LOVE IT,2023-10-19T00:32:11Z,0
2920,Karen Hernández,Y reputation para cuando rubia?,2023-10-19T00:32:11Z,0
2921,I<3 Laurenzside,Hiii,2023-10-19T00:32:10Z,0
2922,Sadie McWilliam,Hii,2023-10-19T00:32:10Z,0
2923,Elizabeth Arriola,OMGGG,2023-10-19T00:32:10Z,0
2924,Reben_84,omg,2023-10-19T00:32:09Z,0
2925,K.,HELP AM I EARLY??,2023-10-19T00:32:09Z,0
2926,Taylor Swift cardigan,Omg,2023-10-19T00:32:09Z,0
2927,Kade Hill,#1 secured,2023-10-19T00:32:09Z,0
2928,PoppyAsafloppy,SHUT UP YAAYYYYY,2023-10-19T00:32:09Z,0
2929,Alexander Maxilum,omgg,2023-10-19T00:32:09Z,0
2930,Daniela Gontijo,Mds,2023-10-19T00:32:09Z,0
2931,jo moeller,LOVER IS FINALLY GETTING ITS #1 😢😢😢😢,2023-10-19T00:32:08Z,0
2932,Rodrigo Catusso,Perfect ❤,2023-10-19T00:32:08Z,0
2933,santinoplaysroblox,THANK YOU FOR THE REMIX,2023-10-19T00:32:08Z,0
2934,Mikaias Werneck,SOMEONE LOVE TAYLOR?? 😍,2023-10-19T00:32:08Z,0
2935,Daniel Dias,CADE O CLIPE,2023-10-19T00:32:08Z,0
2936,The Life of Emily,204th comment! I love you Taylor!!,2023-10-19T00:32:07Z,0
2937,No name anthem,I’m expecting a cruel summer mv,2023-10-19T00:32:07Z,0
2938,Noya Kricheli,4+4=????,2023-10-19T00:32:07Z,0
2939,danielle,TAYLORRRRR,2023-10-19T00:32:07Z,0
2940,Nadia Qureshi,WHATTTT,2023-10-19T00:32:07Z,0
2941,Kurosseyy,❤,2023-10-19T00:32:06Z,0
2942,N4trisha,I LOVE U TAYLORRRRRR!!!!!! ❤❤❤❤❤,2023-10-19T00:32:07Z,0
2943,Finndutt,LOVE IT,2023-10-19T00:32:06Z,0
2944,Danielson Silveira,MEU DEUS 😊,2023-10-19T00:32:06Z,0
2945,Maiya Jackson,We can all agree Taylor is the best,2023-10-19T00:32:18Z,0
2946,Melissa Hernandez,hello???,2023-10-19T00:32:05Z,0
2947,triniii,TEAMOMARAKA,2023-10-19T00:32:06Z,0
2948,Isabely Grigio,OI RAINHA🎉❤,2023-10-19T00:32:05Z,0
2949,everything_4_ballerz,YES I LOVEEEEEE,2023-10-19T00:32:05Z,0
2950,Sandra Araujo Ramirez,"Que es esto mujer, te amo",2023-10-19T00:32:05Z,0
2951,Micaca,I LOVE YOU TAYLOR ❤❤❤❤,2023-10-19T00:32:06Z,0
2952,PreciousVidsYT,YESSS,2023-10-19T00:32:05Z,0
2953,scenepack16,OMG WHAT,2023-10-19T00:32:05Z,0
2954,Reina Mira Nova,WHAT,2023-10-19T00:32:04Z,0
2955,Desi,NO WAY,2023-10-19T00:32:04Z,0
2956,Strawberry 🍓,Mi rola,2023-10-19T00:32:04Z,0
2957,aubrey taylor’s version,TAYLOR,2023-10-19T00:32:03Z,0
2958,simplymatt13,OMFG,2023-10-19T00:32:02Z,0
2959,Elliott!,Taylor Love The Work! Wasnt Able To Go To The Show But I Went To The Movie!,2023-10-19T00:32:02Z,0
2960,Gianna Brunet,YESSSS,2023-10-19T00:32:02Z,0
2961,Kmjoonluv,Cruel Summer music video is coming??????!!,2023-10-19T00:32:02Z,0
2962,Shelbie Downer,🥹,2023-10-19T00:32:02Z,0
2963,isagrxvcd,la música que quiero que pasen en el gym:,2023-10-19T00:32:01Z,0
2964,-NickShorts-,OMG TAYLOR,2023-10-19T00:32:01Z,0
2965,(Claire's Version),YES MISS MOTHER DID,2023-10-19T00:32:01Z,0
2966,Random Edits and more,LOVE IT TAYLOR!!!!!,2023-10-19T00:32:01Z,0
2967,amelia,TAYLOR I LOVE YOU,2023-10-19T00:32:01Z,0
